video_id,video_path,start_time,end_time,text_english,gloss_asl
TMsVV9Y4wRM,data/TMsVV9Y4wRM/TMsVV9Y4wRM.mp4,00:05:32.880,00:05:39.120,"IHOP changed its name to IHOB, with the ""B"" standing for burgers.","IHOP CHANGE X-ITS NAME TO IHOB, WITH B? STAND FOR BOTTLE."
TMsVV9Y4wRM,data/TMsVV9Y4wRM/TMsVV9Y4wRM.mp4,00:05:39.440,00:05:47.160,The publicity stunt was meant to draw attention to the restaurant's non-breakfast related,PUBLICITY STRUGGLE BE MEAN TO DRAW ATTENTION TO RESTAURANT X-POSS NON-BREAKFAST RELATE
TMsVV9Y4wRM,data/TMsVV9Y4wRM/TMsVV9Y4wRM.mp4,00:05:47.160,00:05:52.640,items in an effort to booze lunch and dinner sales.,ITEM IN EFFORT TO BLOCKLIGHT AND DINNER SALE.
TMsVV9Y4wRM,data/TMsVV9Y4wRM/TMsVV9Y4wRM.mp4,00:05:52.640,00:06:04.440,Other diner chains and burger joints took to social media to jab IHOP over the move.,DESC-OR DINER CHAIN AND BOTTOM JOINT TAKE TO DESC-SOCIAL MEDIA TO JAB IHOP OVER MOVE.
TMsVV9Y4wRM,data/TMsVV9Y4wRM/TMsVV9Y4wRM.mp4,00:06:04.440,00:06:11.160,Some made fun of the stunt itself while others used it as an opportunity to draw attention,SOME MAKE FUN STICK X-ITSELF WHILE DESC-OR USE X-IT AS OPPORTUNITY TO DRAW ATTENTION
TMsVV9Y4wRM,data/TMsVV9Y4wRM/TMsVV9Y4wRM.mp4,00:06:11.160,00:06:16.240,to their own burgers and products.,TO X-Y DESC-OWN BERGER AND PRODUCT.
TMsVV9Y4wRM,data/TMsVV9Y4wRM/TMsVV9Y4wRM.mp4,00:06:20.600,00:06:39.080,"This was Crystal Champ back in October, homeless, pregnant and addicted to heroin and crystal meth.","THIS BE CRYSTAL CHAMP DESC-BACK IN OCCUPY, HOMELESS, DESC-PREGNANT AND DESC-ADDICTED TO HERO AND CRYSTAL METH."
TMsVV9Y4wRM,data/TMsVV9Y4wRM/TMsVV9Y4wRM.mp4,00:06:39.080,00:06:46.640,Police officer Brian Holets found her shooting up heroin.,POLICE OFFICER BRIAN HOLLET FIND X-SHE SHOOT DESC-UP HERO.
TMsVV9Y4wRM,data/TMsVV9Y4wRM/TMsVV9Y4wRM.mp4,00:06:46.640,00:06:57.920,"He says he was led by God to take a chance on Champ, so he and his wife agreed to adopt","X-HE SAY X-HE BE LEAD BY GOD TO TAKE CHANCE ON CHAMP, DESC-SO X-HE AND X-HE WIFE AGREE TO ADOPT"
TMsVV9Y4wRM,data/TMsVV9Y4wRM/TMsVV9Y4wRM.mp4,00:06:57.920,00:07:04.720,the baby when it was born and get Champ clean and sober.,BABY WHEN X-IT BE BEAR AND GET CHAMP DESC-CLEAN AND DESC-SOBER.
TMsVV9Y4wRM,data/TMsVV9Y4wRM/TMsVV9Y4wRM.mp4,00:07:04.720,00:07:15.360,"Well this is Champ now, six months clean and sober.","DESC-WELL THIS BE CHAMP DESC-NOW, SIX MONTH DESC-CLEAN AND DESC-SOBER."
TMsVV9Y4wRM,data/TMsVV9Y4wRM/TMsVV9Y4wRM.mp4,00:07:15.360,00:07:19.200,And this is her baby.,AND THIS BE X-SHE BABY.
TMsVV9Y4wRM,data/TMsVV9Y4wRM/TMsVV9Y4wRM.mp4,00:07:19.200,00:07:25.320,"The Holets named her ""Hope.""","HOLILET NAME X-SHE ""HOPE."
TMsVV9Y4wRM,data/TMsVV9Y4wRM/TMsVV9Y4wRM.mp4,00:07:25.320,00:07:33.560,"And Champ found real hope in a Florida treatment center called ""Mending Fences,"" where patient","AND CHAMP FIND DESC-REAL HOPE IN FLORIUM TREATMENT CENTER CALL MEDIA FENCE,"" WHERE PATIENT"
TMsVV9Y4wRM,data/TMsVV9Y4wRM/TMsVV9Y4wRM.mp4,00:07:33.560,00:07:40.440,therapy revolves around caring for injured horses.,TREATMENT REVOLVE AROUND CARE FOR INJURE HORSE.
TMsVV9Y4wRM,data/TMsVV9Y4wRM/TMsVV9Y4wRM.mp4,00:07:40.440,00:07:45.720,"She has graduated from the drug treatment center and is rebuilding her life, looking","X-SHE HAVE GRADUATE FROM DRUG TREATMENT CENTER AND BE REBUILD X-SHE LIFE, LOOK"
TMsVV9Y4wRM,data/TMsVV9Y4wRM/TMsVV9Y4wRM.mp4,00:07:45.720,00:07:52.320,for work and mentoring others struggling with addiction.,FOR WORK AND MINUTE DESC-OR STRUGGLE WITH ADDICTION.
TMsVV9Y4wRM,data/TMsVV9Y4wRM/TMsVV9Y4wRM.mp4,00:07:52.320,00:07:59.400,She describes the Holets as her guardian angels.,X-SHE DESCRIBE HOLIT AS X-SHE GUARDIAN ANGEL.
TMsVV9Y4wRM,data/TMsVV9Y4wRM/TMsVV9Y4wRM.mp4,00:07:59.400,00:08:05.880,They talk weekly and hope to see each other again soon.,X-Y TALK DESC-WEEKLY AND HOPE TO SEE EACH DESC-OR DESC-AGAIN DESC-SOON.
TMsVV9Y4wRM,data/TMsVV9Y4wRM/TMsVV9Y4wRM.mp4,00:08:05.880,00:08:16.280,The Holets say they will share the details of this journey with baby Hope when she's older.,HOLITE SAY X-Y WILL SHARE DETAIL THIS JOURNEY WITH BABY HOPE WHEN X-SHE BE DESC-OLDER.
TMsVV9Y4wRM,data/TMsVV9Y4wRM/TMsVV9Y4wRM.mp4,00:08:20.920,00:08:31.520,Check out this true act of sportsmanship at a high school baseball game in Minnesota.,CHECK OUT THIS DESC-TRUE ACT SPORTSMANSHIP AT DESC-HIGH SCHOOL BALLOT GAME IN MINNESOTAN.
TMsVV9Y4wRM,data/TMsVV9Y4wRM/TMsVV9Y4wRM.mp4,00:08:31.520,00:08:51.200,Pitcher Ty Koehn struck out his good friend Jack Kocon on the opposing team to end the game.,PITCHER TY KOEHN STRIKE OUT X-HE DESC-GOOD FRIEND JACK KOPON ON OPPOSE TEAM TO END GAME.
TMsVV9Y4wRM,data/TMsVV9Y4wRM/TMsVV9Y4wRM.mp4,00:08:51.200,00:09:03.000,"But instead of celebrating, Koehn chose to console his friend.","BUT DESC-INSTEAD CELEBRATE, KOEHN CHOOSE TO CONTROL X-HE FRIEND."
TMsVV9Y4wRM,data/TMsVV9Y4wRM/TMsVV9Y4wRM.mp4,00:09:03.000,00:09:04.960,Watch.,WATCH.
TMsVV9Y4wRM,data/TMsVV9Y4wRM/TMsVV9Y4wRM.mp4,00:09:36.000,00:09:48.720,Koehn and Kocon played Little League together before going to different high schools but,KOEHN AND KOCON PLAY DESC-LITTLE LEAGUE DESC-TOGER BEFORE GO TO DESC-DIFFERENT DESC-HIGH SCHOOL BUT
TMsVV9Y4wRM,data/TMsVV9Y4wRM/TMsVV9Y4wRM.mp4,00:09:48.720,00:09:51.920,they remained close friends.,X-Y REMAIN DESC-CLOSE FRIEND.
TMsVV9Y4wRM,data/TMsVV9Y4wRM/TMsVV9Y4wRM.mp4,00:09:51.920,00:10:03.280,Koehn says he wanted Kocon to know their friendship is more important than the outcome of the game.,KOEHN SAY X-HE WANT KOCON TO KNOW X-Y FRIENDSHIP BE MORE DESC-IMPORTANT THAN OUTCOME GAME.
TMsVV9Y4wRM,data/TMsVV9Y4wRM/TMsVV9Y4wRM.mp4,00:10:06.000,00:10:08.720,And those are your top stories for today.,AND THOSE BE X-YOU TOP STORY FOR TODAY.
TMsVV9Y4wRM,data/TMsVV9Y4wRM/TMsVV9Y4wRM.mp4,00:10:08.720,00:10:10.240,I'm Candace Jones.,X-I BE CANCACE JOY.
TMsVV9Y4wRM,data/TMsVV9Y4wRM/TMsVV9Y4wRM.mp4,00:10:10.240,00:10:13.200,Thank you for watching Sign1News.,THANK X-YOU FOR WATCH SIGN1NEWS.
TMsVV9Y4wRM,data/TMsVV9Y4wRM/TMsVV9Y4wRM.mp4,00:10:13.200,00:10:18.400,Remember to like us on Facebook and follow us on Twitter.,REMEMBER TO LIKE X-WE ON FOXBLOG AND FOLLOW X-WE ON TABY.
TMsVV9Y4wRM,data/TMsVV9Y4wRM/TMsVV9Y4wRM.mp4,00:10:18.400,00:10:20.240,Sign1News.,SIGN1NEWS.
TMsVV9Y4wRM,data/TMsVV9Y4wRM/TMsVV9Y4wRM.mp4,00:10:20.240,00:10:21.600,Your life.,X-YOU LIFE.
TMsVV9Y4wRM,data/TMsVV9Y4wRM/TMsVV9Y4wRM.mp4,00:10:21.600,00:10:25.120,Your language.,X-YOU LANGUAGE.
t_gCxWbG4H4,data/t_gCxWbG4H4/t_gCxWbG4H4.mp4,00:00:01.080,00:00:05.660,Image description:Hands On ASL! logo.,LOGO.!
t_gCxWbG4H4,data/t_gCxWbG4H4/t_gCxWbG4H4.mp4,00:00:05.660,00:00:07.780,image: Ontario Rainbow Alliance of the Deaf logo.,IMAGE OFFICER RUBBLE ALLIANCE DESC-DEAF LOGO.
t_gCxWbG4H4,data/t_gCxWbG4H4/t_gCxWbG4H4.mp4,00:00:07.780,00:00:10.780,Font: Proud supporter of Ontario Rainbow Alliance of the Deaf,FRONT : PROUD SUPPORTER ONTARIO RAINBOWLIGHT ALLIANCE DESC-DEAF
t_gCxWbG4H4,data/t_gCxWbG4H4/t_gCxWbG4H4.mp4,00:00:10.780,00:00:22.700,"Hello, I’m Michelle Bourgeois and I’m here to tell you a bit about Hands On ASL! .",. X-I BE MICHELLE BOURGEOUS AND X-I BE DESC-HERE TO TELL X-YOU BIT ABOUT HAND ON DESC-ASSLESS!
t_gCxWbG4H4,data/t_gCxWbG4H4/t_gCxWbG4H4.mp4,00:00:22.700,00:00:32.220,HOASL is a little business of mine where I have been providing ASL instruction,HOASL BE DESC-LITTLE BUSINESS MINE WHERE X-I HAVE BE PROVIDE ASL INSTRUCTION
t_gCxWbG4H4,data/t_gCxWbG4H4/t_gCxWbG4H4.mp4,00:00:32.220,00:00:38.260,"but recent years, HOASL has worked closely with the Ontario Rainbow Alliance of the Deaf","BUT DESC-RECENT YEAR, HOASLARE HAVE WORK DESC-CLOSELY WITH ONTARIO RAINBOWLIGHT ALLIANCE DESC-DEAF"
t_gCxWbG4H4,data/t_gCxWbG4H4/t_gCxWbG4H4.mp4,00:00:38.260,00:00:43.560,to provide ASL classes for the queer and trans* community in the GTA.,TO PROVIDE SLEAD CLASS FOR QUEER AND TRANS* COMMUNITY IN GTA.
t_gCxWbG4H4,data/t_gCxWbG4H4/t_gCxWbG4H4.mp4,00:00:43.780,00:00:53.940,As there has been a growing need for safer learning spaces with queer and trans inclusive curriculums.,AS DESC-RE HAVE BE GROW NEED FOR DESC-SAFER LEARN SPACE WITH QUEER AND TRAN DESC-INCLUSIVE CURRICULUM.
t_gCxWbG4H4,data/t_gCxWbG4H4/t_gCxWbG4H4.mp4,00:00:53.940,00:01:04.500,"It has been truly inspiring to see so many people engaged in learning, collaborating and","X-IT HAVE BE DESC-TRULY DESC-INSPIRING TO SEE DESC-SO DESC-MANY PEOPLE ENGAGE IN LEARN, COLLABORATE AND"
t_gCxWbG4H4,data/t_gCxWbG4H4/t_gCxWbG4H4.mp4,00:01:04.500,00:01:11.980,becoming more aware of how to increase accessibility in the queer & trans* community. It’s absolutely amazing.,X-IT BE DESC-ABSOLUTELY DESC-AMAZING. HOW TO INCREASE ACCESSIBILITY IN QUEER & TRANS?
t_gCxWbG4H4,data/t_gCxWbG4H4/t_gCxWbG4H4.mp4,00:01:11.980,00:01:16.900,So I want to tell you about the upcoming spring courses we have to offer.,DESC-SO X-I WANT TO TELL X-YOU ABOUT UPCOME SPRING COURSE X-WE HAVE TO OFFER.
t_gCxWbG4H4,data/t_gCxWbG4H4/t_gCxWbG4H4.mp4,00:01:16.900,00:01:26.420,"There are 5 levels: ASL 101, 102, 103, 201, and 305.","DESC-RE BE 5 LEVEL: SL 101, 102, 103, 201, AND 305."
t_gCxWbG4H4,data/t_gCxWbG4H4/t_gCxWbG4H4.mp4,00:01:26.420,00:01:33.420,Registration fees for these courses are provided on a sliding scale of $80-95.,REGISTRATION FEE FOR SE COURSE BE PROVIDE ON SLOW SCALE $80-95.
t_gCxWbG4H4,data/t_gCxWbG4H4/t_gCxWbG4H4.mp4,00:01:33.420,00:01:42.580,"Also, ASL courses are free for DDBDDHH folks.","DESC-ALSO, DESC-SLAT COURSE BE DESC-FREE FOR DDBDDHH PEOPLE."
t_gCxWbG4H4,data/t_gCxWbG4H4/t_gCxWbG4H4.mp4,00:01:42.660,00:01:51.640,"Just make sure that when registering, select the free spot option.","DESC-JUST MAKE DESC-SURE THAT WHEN REGISTER, DESC-SELECT DESC-FREE SPOT OPTION."
t_gCxWbG4H4,data/t_gCxWbG4H4/t_gCxWbG4H4.mp4,00:01:51.640,00:01:59.160,"Also, when you register, whether you are Deaf or hearing, let us know what your access needs are","DESC-ALSO, WHEN X-YOU REGISTER, WHER X-YOU BE DESC-DEAF OR HEARING, LET X-WE KNOW WHAT X-YOU ACCESS NEED BE"
t_gCxWbG4H4,data/t_gCxWbG4H4/t_gCxWbG4H4.mp4,00:01:59.360,00:02:04.220,and I’ll pass them on to your instructor.,AND X-I WILL PASS X-Y ON TO X-YOU INSTRUCTOR.
t_gCxWbG4H4,data/t_gCxWbG4H4/t_gCxWbG4H4.mp4,00:02:04.220,00:02:08.660,They will work to make sure your needs are met.,X-Y WILL WORK TO MAKE DESC-SURE X-YOU NEED BE MEET.
t_gCxWbG4H4,data/t_gCxWbG4H4/t_gCxWbG4H4.mp4,00:02:08.660,00:02:13.640,You can register in any one of 3 ways.,X-YOU CAN REGISTER IN ANY ONE 3 WAY.
t_gCxWbG4H4,data/t_gCxWbG4H4/t_gCxWbG4H4.mp4,00:02:13.640,00:02:15.280,Register online using this link.,REGISTER ONLINE USE THIS LINK.
t_gCxWbG4H4,data/t_gCxWbG4H4/t_gCxWbG4H4.mp4,00:02:15.280,00:02:17.520,spring2015queerasl.eventbrite.ca,SPRING2015QUEERASL.EVENTBRITE.CA
t_gCxWbG4H4,data/t_gCxWbG4H4/t_gCxWbG4H4.mp4,00:02:17.520,00:02:21.480,Another way is to download the form which can be found at:,ANOR WAY BE TO DOWNLOAD FORM WHICH CAN BE FIND AT :
t_gCxWbG4H4,data/t_gCxWbG4H4/t_gCxWbG4H4.mp4,00:02:21.480,00:02:23.920,facebook.com/ontariorad,FACEBOOK.COM/ONTAVORAD
t_gCxWbG4H4,data/t_gCxWbG4H4/t_gCxWbG4H4.mp4,00:02:24.380,00:02:27.140,facebook.com/hoasl2015,FACEBOOK.COM HOASL2015
t_gCxWbG4H4,data/t_gCxWbG4H4/t_gCxWbG4H4.mp4,00:02:27.800,00:02:35.120,and mail or drop off the form to the 519 Church Street Community Centre.,AND MAIL OR DROP OFF FORM TO 519 CHURCH STREET COMMUNITY CENTER.
t_gCxWbG4H4,data/t_gCxWbG4H4/t_gCxWbG4H4.mp4,00:02:36.240,00:02:43.360,The 519 also has copies of the form available for pick up anytime from the Front Desk.,519 DESC-ALSO HAVE COPY FORM DESC-AVAILABLE FOR PICK DESC-UP DESC-ANYWHERE FROM FRONT DEPOSIT.
t_gCxWbG4H4,data/t_gCxWbG4H4/t_gCxWbG4H4.mp4,00:02:43.360,00:02:49.740,You can fill out and drop off with payment and the 519 will put them in our mailbox.,X-YOU CAN FILL OUT AND DROP OFF WITH PAYMENT AND 519 WILL PUT X-Y IN X-WE BACKFORCE.
t_gCxWbG4H4,data/t_gCxWbG4H4/t_gCxWbG4H4.mp4,00:02:49.740,00:02:59.740,The 519 is not responsible for any transactions as we take care of that.,519 BE DESC-NOT DESC-RESPONSIBLE FOR ANY TRANSACTION AS X-WE TAKE CARE THAT.
t_gCxWbG4H4,data/t_gCxWbG4H4/t_gCxWbG4H4.mp4,00:02:59.740,00:03:01.090,"If you have any questions, please email","IF X-YOU HAVE ANY QUESTION, PLEASE EMAIL"
t_gCxWbG4H4,data/t_gCxWbG4H4/t_gCxWbG4H4.mp4,00:03:01.140,00:03:03.140,reachhandsonasl@gmail.com,REACHHANDSONASL@GMAIL.COM
t_gCxWbG4H4,data/t_gCxWbG4H4/t_gCxWbG4H4.mp4,00:03:05.134,00:03:07.294,"I am so excited, are you??","X-I BE DESC-SO DESC-EXPIRED, BE X-YOU??"
t_gCxWbG4H4,data/t_gCxWbG4H4/t_gCxWbG4H4.mp4,00:03:08.413,00:03:12.513,Enjoy learning ASL!,ENJOY LEARN DESC-SLEEP!
t_gCxWbG4H4,data/t_gCxWbG4H4/t_gCxWbG4H4.mp4,00:03:14.980,00:03:17.700,Register Now!,REGISTER DESC-NOW!
t_gCxWbG4H4,data/t_gCxWbG4H4/t_gCxWbG4H4.mp4,00:03:18.016,00:03:21.896,spring2015queerasl.eventbrite.ca,SPRING2015QUEERASL.EVENTBRITE.CA
t_gCxWbG4H4,data/t_gCxWbG4H4/t_gCxWbG4H4.mp4,00:03:23.687,00:03:27.287,facebook.com/hoasl2015,FACEBOOK.COM HOASL2015
t_gCxWbG4H4,data/t_gCxWbG4H4/t_gCxWbG4H4.mp4,00:03:27.900,00:03:29.720,google.com/+handsonasl,GOOGLE.COM+HANDSONASL
t_gCxWbG4H4,data/t_gCxWbG4H4/t_gCxWbG4H4.mp4,00:03:30.325,00:03:32.505,youtube.com/handsonasl,YOUTUBE.COM HANDSONASL
Upa7xNGE1XY,data/Upa7xNGE1XY/Upa7xNGE1XY.mp4,00:00:37.040,00:00:38.620,Hello everyone.,HALF EVERYONE.
Upa7xNGE1XY,data/Upa7xNGE1XY/Upa7xNGE1XY.mp4,00:00:38.620,00:00:41.420,Welcome to Sign1News live.,DESC-WELCOME TO SIGN1NEW DESC-LIVE.
Upa7xNGE1XY,data/Upa7xNGE1XY/Upa7xNGE1XY.mp4,00:00:41.560,00:00:43.480,I'm Crystal Cousineau.,X-I BE CRYSTAL COAUTOIREAU.
Upa7xNGE1XY,data/Upa7xNGE1XY/Upa7xNGE1XY.mp4,00:00:43.480,00:00:46.040,Here are your top stories for today.,DESC-HERE BE X-YOU TOP STORY FOR TODAY.
Upa7xNGE1XY,data/Upa7xNGE1XY/Upa7xNGE1XY.mp4,00:00:52.680,00:01:05.980,We want to take this time to congratulate and encourage Sign1News anchor Jethro Wooddall.,X-WE WANT TO TAKE THIS TIME TO CONGRATULATE AND ENCOURAGE SIGN1NEWS ANCHOR JERODO WOLDLALL.
Upa7xNGE1XY,data/Upa7xNGE1XY/Upa7xNGE1XY.mp4,00:01:05.980,00:01:16.520,He has officially begun the journey that many people embark on every day: the weight loss journey.,X-HE HAVE DESC-OFFICIALLY BEGIN JOURNEY THAT DESC-MANY PEOPLE EMBARK ON EVERY DAY : WEIGHT LOSS JOURNEY.
Upa7xNGE1XY,data/Upa7xNGE1XY/Upa7xNGE1XY.mp4,00:01:16.520,00:01:24.220,Jethro says he decided it was time to take control of his health and has set a goal of,JERODO SAY X-HE DECIDE X-IT BE TIME TO TAKE CONTROL X-HE HEALTH AND HAVE SET GOAL
Upa7xNGE1XY,data/Upa7xNGE1XY/Upa7xNGE1XY.mp4,00:01:24.220,00:01:27.320,losing 50 pounds.,LOSE 50 PILLION.
Upa7xNGE1XY,data/Upa7xNGE1XY/Upa7xNGE1XY.mp4,00:01:27.320,00:01:31.960,And he's literally doing it one step at a time.,AND X-HE BE DESC-LITERALLY DO X-IT ONE STEP AT TIME.
Upa7xNGE1XY,data/Upa7xNGE1XY/Upa7xNGE1XY.mp4,00:01:31.960,00:01:45.100,He walks every day 1 to 2 miles and he has also made some dietary changes,X-HE WALK EVERY DAY 1 TO 2 MILE AND X-HE HAVE DESC-ALSO MAKE SOME DIETARY CHANGE
Upa7xNGE1XY,data/Upa7xNGE1XY/Upa7xNGE1XY.mp4,00:01:45.100,00:01:48.780,like eliminating sodas.,LIKE ELIMINATE SOAP.
Upa7xNGE1XY,data/Upa7xNGE1XY/Upa7xNGE1XY.mp4,00:01:48.780,00:01:52.880,He has already lost 11 pounds.,X-HE HAVE DESC-ALREADY LOSE 11 PILLION.
Upa7xNGE1XY,data/Upa7xNGE1XY/Upa7xNGE1XY.mp4,00:01:52.880,00:01:59.680,We will be sharing his progress every week on our Sign1News platforms.,X-WE WILL BE SHARE X-HE PROGRESS EVERY WEEK ON X-WE SIGN1NEWS PLATFORM.
Upa7xNGE1XY,data/Upa7xNGE1XY/Upa7xNGE1XY.mp4,00:01:59.680,00:02:07.100,"And Jethro will be sharing his thoughts, challenges and successes through short video posts.","AND JERODO WILL BE SHARE X-HE THOUGHT, CHALLENGE AND SUCCESS THROUGH DESC-SHORT VIDEO POST."
Upa7xNGE1XY,data/Upa7xNGE1XY/Upa7xNGE1XY.mp4,00:02:07.100,00:02:10.500,Here is his first vlog.,DESC-HERE BE X-HE DESC-FIRST VLOG.
Upa7xNGE1XY,data/Upa7xNGE1XY/Upa7xNGE1XY.mp4,00:02:10.500,00:02:12.620,The video is a little grainy.,VIDEO BE DESC-LITTLE DESC-GREARYY.
Upa7xNGE1XY,data/Upa7xNGE1XY/Upa7xNGE1XY.mp4,00:02:12.620,00:02:16.560,He recorded it with his cell phone.,X-HE RECORD X-IT WITH X-HE CELL PHONE.
Upa7xNGE1XY,data/Upa7xNGE1XY/Upa7xNGE1XY.mp4,00:02:16.560,00:02:24.400,Hey all! I've been walking for the past four days. I am walking because I want to take,X-I BE WALK BECAUSE X-I WANT TO TAKE PAST FOUR DAY.
Upa7xNGE1XY,data/Upa7xNGE1XY/Upa7xNGE1XY.mp4,00:02:24.400,00:02:27.520,advantage of this for my health.,ADVANTAGE THIS FOR X-MY HEALTH.
Upa7xNGE1XY,data/Upa7xNGE1XY/Upa7xNGE1XY.mp4,00:02:27.520,00:02:38.040,I'm only in my early 30s and I need to focus on how to accomplish that so I'm starting slowly.,X-I BE DESC-ONLY IN X-MY DESC-EARLY 30 AND X-I NEED TO FOCUS ON HOW TO ACCOMPLISH THAT DESC-SO X-I BE START DESC-SLOWLY.
Upa7xNGE1XY,data/Upa7xNGE1XY/Upa7xNGE1XY.mp4,00:02:38.040,00:02:49.200,"I started drinking more water, I stopped drinking sodas and I also added walking because why not?!","X-I START DRINKING MORE WATER, X-I STOP DRINKING SOAP AND X-I DESC-ALSO ADD WALK BECAUSE WHY DESC-NOT?!"
Upa7xNGE1XY,data/Upa7xNGE1XY/Upa7xNGE1XY.mp4,00:02:49.200,00:02:57.120,So that's three big things I did this past week and a half.,DESC-SO THAT BE THREE DESC-BIG THING X-I DO THIS PAST WEEK AND HALF.
Upa7xNGE1XY,data/Upa7xNGE1XY/Upa7xNGE1XY.mp4,00:02:57.120,00:03:06.400,Hey it's something.,HUM X-IT BE SOMETHING.
Upa7xNGE1XY,data/Upa7xNGE1XY/Upa7xNGE1XY.mp4,00:03:15.200,00:03:25.280,"Hurricane Dorian unleashed fury upon the Bahamas, destroying entire islands.","HURRICANE DORIAN UNLEASH FARY UPON BAHAM, DESTROY DESC-ENTIRE ISLAND."
Upa7xNGE1XY,data/Upa7xNGE1XY/Upa7xNGE1XY.mp4,00:03:25.349,00:03:32.140,"One of the areas that was most impacted is known as The Mudd, a small town in Marsh Harbor","ONE AREA THAT BE MOST IMPACT BE KNOW AS MUDD, DESC-SMALL TOWN IN MASTERHARBOR"
Upa7xNGE1XY,data/Upa7xNGE1XY/Upa7xNGE1XY.mp4,00:03:32.140,00:03:44.240,in the northern Abaco Island.,IN DESC-NORRN AKACO ISLAND.
Upa7xNGE1XY,data/Upa7xNGE1XY/Upa7xNGE1XY.mp4,00:03:44.240,00:03:55.260,Local authorities are worried that many victims may be under this rubble but they can't determine,DESC-LOCAL AUTHORITY BE WORRY THAT DESC-MANY VICTIM MAY BE UNDER THIS RUMBLE BUT X-Y CAN DESC-NOT DETERMINE
Upa7xNGE1XY,data/Upa7xNGE1XY/Upa7xNGE1XY.mp4,00:03:55.260,00:03:56.820,how many.,HOW DESC-MANY.
Upa7xNGE1XY,data/Upa7xNGE1XY/Upa7xNGE1XY.mp4,00:03:56.820,00:04:01.680,The government says recovering the bodies will be a very difficult task.,GOVERNMENT SAY RECOVER BODY WILL BE DESC-VERY DESC-DIFFICULT TASK.
Upa7xNGE1XY,data/Upa7xNGE1XY/Upa7xNGE1XY.mp4,00:04:01.680,00:04:12.580,For one thing it's impossible to even make out where the homes were and where they stood.,FOR ONE THING X-IT BE DESC-IMPOSSIBLE TO DESC-EVEN MAKE OUT WHERE HOME BE AND WHERE X-Y STAND.
Upa7xNGE1XY,data/Upa7xNGE1XY/Upa7xNGE1XY.mp4,00:04:12.580,00:04:22.400,"And government officials say many of the people living on the island were Haitian migrants,","AND GOVERNMENT OFFICIAL SAY DESC-MANY PEOPLE DESC-LIVE ON ISLAND BE HAITIAN MIGRANT,"
Upa7xNGE1XY,data/Upa7xNGE1XY/Upa7xNGE1XY.mp4,00:04:22.400,00:04:29.040,many living there illegally so getting information has been difficult.,DESC-MANY DESC-LIVE DESC-RE DESC-ILLEGALLY DESC-SO GET INFORMATION HAVE BE DESC-DIFFICULT.
Upa7xNGE1XY,data/Upa7xNGE1XY/Upa7xNGE1XY.mp4,00:04:29.040,00:04:36.700,Canine teams have been brought in to search for bodies.,CANINE TEAM HAVE BE BRING IN TO SEARCH FOR BODY.
Upa7xNGE1XY,data/Upa7xNGE1XY/Upa7xNGE1XY.mp4,00:04:36.700,00:04:43.600,"Government officials say the search will be difficult and could take days, possibly weeks,","GOVERNMENT OFFICIAL SAY SEARCH WILL BE DESC-DIFFICULT AND COULD TAKE DAY, DESC-POSSIBLY WEEK,"
Upa7xNGE1XY,data/Upa7xNGE1XY/Upa7xNGE1XY.mp4,00:04:43.600,00:04:53.560,"to identify victims, further delaying an accurate and official death toll.","TO IDENTIFY VICTIM, DESC-FURR DELAY DESC-ACCURATE AND OFFICIAL DEATH TOLL."
Upa7xNGE1XY,data/Upa7xNGE1XY/Upa7xNGE1XY.mp4,00:04:56.920,00:05:05.020,Check out this spectacular lighting display.,CHECK OUT THIS DESC-SPECTACULAR LIGHTING DISPLAY.
Upa7xNGE1XY,data/Upa7xNGE1XY/Upa7xNGE1XY.mp4,00:05:05.020,00:05:13.740,"The National Weather Service says more than 5,000 lightning strikes were recorded in Western","DESC-NATIONAL WEAR SERVICE SAY MORE THAN 5,000 BLOODERS STRIKE BE RECORD IN DESC-WESTERN"
Upa7xNGE1XY,data/Upa7xNGE1XY/Upa7xNGE1XY.mp4,00:05:13.740,00:05:15.160,Washington Saturday night.,WASHINGTON SUNDAY NIGHT.
Upa7xNGE1XY,data/Upa7xNGE1XY/Upa7xNGE1XY.mp4,00:05:15.160,00:05:27.240,Seattle experienced its own show with more than 200 lightning strikes in just one hour.,SEATTLE EXPERIENCE X-ITS DESC-OWN SHOW WITH MORE THAN 200 BLOOD STRIKE IN DESC-JUST ONE HOUR.
Upa7xNGE1XY,data/Upa7xNGE1XY/Upa7xNGE1XY.mp4,00:05:27.240,00:05:33.640,Of course the spectacle also left many residents in the dark.,COURSE SPECTACLE DESC-ALSO LEAVE DESC-MANY RESIDENT IN DARK.
Upa7xNGE1XY,data/Upa7xNGE1XY/Upa7xNGE1XY.mp4,00:05:33.640,00:05:39.940,The city reported a large number of outages.,CITY REPORT DESC-LARGE NUMBER OUTAGE.
Upa7xNGE1XY,data/Upa7xNGE1XY/Upa7xNGE1XY.mp4,00:05:39.940,00:05:49.380,"The wild storm system also affected sports fans, triggering a delay in the University","DESC-WILD STORM SYSTEM DESC-ALSO AFFECT SPORT FAN, TRIGGER DELAY IN UNIVERSITY"
Upa7xNGE1XY,data/Upa7xNGE1XY/Upa7xNGE1XY.mp4,00:05:49.380,00:05:58.760,of Washington football game against UC Berkeley at the Huskey Stadium.,WASHINGTON FOOTBALL GAME AGAINST UC BERLIN AT HUSKEY STATIONAL.
